state,year,tavg
Louisiana,1991,53.5
Louisiana,1991,54.8
Louisiana,1992,48.2
Louisiana,1992,55.8
Louisiana,1992,60.1
Louisiana,1992,65.1
Louisiana,1992,71.5
Louisiana,1992,78.7
Louisiana,1992,81.8
Louisiana,1992,78.2
Louisiana,1992,76.4
Louisiana,1992,66.9
Louisiana,1992,54.3
Louisiana,1992,52.9
Louisiana,1993,50.8
Louisiana,1993,51.8
Louisiana,1993,56.2
Louisiana,1993,61.9
Louisiana,1993,71.1
Louisiana,1993,79.8
Louisiana,1993,82.8
Louisiana,1993,83.6
Louisiana,1993,77.9
Louisiana,1993,66.5
Louisiana,1993,54.4
Louisiana,1993,50.5
Louisiana,1994,47.0
Louisiana,1994,53.0
Louisiana,1994,59.1
Louisiana,1994,67.3
Louisiana,1994,72.0
Louisiana,1994,80.3
Louisiana,1994,80.6
Louisiana,1994,79.9
Louisiana,1994,75.4
Louisiana,1994,67.7
Louisiana,1994,62.1
Louisiana,1994,53.1
Louisiana,1995,50.4
Louisiana,1995,53.5
Louisiana,1995,60.6
Louisiana,1995,66.2
Louisiana,1995,75.0
Louisiana,1995,78.4
Louisiana,1995,82.5
Louisiana,1995,83.8
Louisiana,1995,77.3
Louisiana,1995,67.0
Louisiana,1995,56.1
Louisiana,1995,50.5
Louisiana,1996,49.0
Louisiana,1996,52.9
Louisiana,1996,54.4
Louisiana,1996,64.2
Louisiana,1996,76.6
Louisiana,1996,79.0
Louisiana,1996,82.1
Louisiana,1996,80.1
Louisiana,1996,75.7
Louisiana,1996,67.0
Louisiana,1996,58.8
Louisiana,1996,54.1
Louisiana,1997,49.2
Louisiana,1997,53.7
Louisiana,1997,63.6
Louisiana,1997,62.0
Louisiana,1997,72.2
Louisiana,1997,78.5
Louisiana,1997,82.9
Louisiana,1997,81.2
Louisiana,1997,78.3
Louisiana,1997,67.1
Louisiana,1997,54.8
Louisiana,1997,49.0
Louisiana,1998,53.3
Louisiana,1998,53.2
Louisiana,1998,57.8
Louisiana,1998,64.4
Louisiana,1998,76.8
Louisiana,1998,83.4
Louisiana,1998,85.4
Louisiana,1998,83.8
Louisiana,1998,80.6
Louisiana,1998,70.0
Louisiana,1998,61.4
Louisiana,1998,53.6
Louisiana,1999,54.1
Louisiana,1999,57.8
Louisiana,1999,58.4
Louisiana,1999,70.6
Louisiana,1999,73.6
Louisiana,1999,79.8
Louisiana,1999,82.1
Louisiana,1999,84.8
Louisiana,1999,75.8
Louisiana,1999,66.7
Louisiana,1999,59.6
Louisiana,1999,50.9
Louisiana,2000,52.6
Louisiana,2000,57.7
Louisiana,2000,63.6
Louisiana,2000,64.9
Louisiana,2000,76.6
Louisiana,2000,79.8
Louisiana,2000,83.2
Louisiana,2000,84.3
Louisiana,2000,77.7
Louisiana,2000,67.5
Louisiana,2000,55.3
Louisiana,2000,43.7
Louisiana,2001,45.6
Louisiana,2001,56.6
Louisiana,2001,55.3
Louisiana,2001,69.9
Louisiana,2001,74.3
Louisiana,2001,78.3
Louisiana,2001,82.4
Louisiana,2001,81.4
Louisiana,2001,75.4
Louisiana,2001,64.4
Louisiana,2001,61.9
Louisiana,2001,54.4
Louisiana,2002,51.4
Louisiana,2002,49.3
Louisiana,2002,58.1
Louisiana,2002,69.6
Louisiana,2002,73.9
Louisiana,2002,79.0
Louisiana,2002,82.3
Louisiana,2002,81.6
Louisiana,2002,78.6
Louisiana,2002,69.4
Louisiana,2002,55.7
Louisiana,2002,50.8
Louisiana,2003,45.6
Louisiana,2003,50.7
Louisiana,2003,58.6
Louisiana,2003,66.7
Louisiana,2003,76.4
Louisiana,2003,79.6
Louisiana,2003,81.3
Louisiana,2003,82.5
Louisiana,2003,76.0
Louisiana,2003,67.8
Louisiana,2003,61.9
Louisiana,2003,49.4
Louisiana,2004,50.2
Louisiana,2004,49.1
Louisiana,2004,63.2
Louisiana,2004,65.9
Louisiana,2004,73.9
Louisiana,2004,79.2
Louisiana,2004,81.4
Louisiana,2004,79.6
Louisiana,2004,77.8
Louisiana,2004,73.9
Louisiana,2004,61.8
Louisiana,2004,49.7
Louisiana,2005,54.0
Louisiana,2005,55.3
Louisiana,2005,57.8
Louisiana,2005,65.6
Louisiana,2005,72.6
Louisiana,2005,80.2
Louisiana,2005,82.5
Louisiana,2005,83.5
Louisiana,2005,81.3
Louisiana,2005,67.2
Louisiana,2005,61.0
Louisiana,2005,49.2
Louisiana,2006,55.4
Louisiana,2006,50.9
Louisiana,2006,61.8
Louisiana,2006,71.0
Louisiana,2006,74.2
Louisiana,2006,80.1
Louisiana,2006,82.2
Louisiana,2006,83.7
Louisiana,2006,75.9
Louisiana,2006,68.0
Louisiana,2006,58.0
Louisiana,2006,52.1
Louisiana,2007,49.6
Louisiana,2007,50.6
Louisiana,2007,63.4
Louisiana,2007,63.9
Louisiana,2007,73.9
Louisiana,2007,80.1
Louisiana,2007,80.2
Louisiana,2007,84.1
Louisiana,2007,78.6
Louisiana,2007,69.1
Louisiana,2007,59.7
Louisiana,2007,55.4
Louisiana,2008,48.4
Louisiana,2008,55.2
Louisiana,2008,60.0
Louisiana,2008,66.5
Louisiana,2008,73.8
Louisiana,2008,81.2
Louisiana,2008,82.9
Louisiana,2008,81.1
Louisiana,2008,75.4
Louisiana,2008,65.9
Louisiana,2008,56.8
Louisiana,2008,52.5
Louisiana,2009,50.5
Louisiana,2009,55.6
Louisiana,2009,60.4
Louisiana,2009,65.5
Louisiana,2009,74.3
Louisiana,2009,81.6
Louisiana,2009,82.6
Louisiana,2009,81.2
Louisiana,2009,77.4
Louisiana,2009,66.7
Louisiana,2009,58.3
Louisiana,2009,48.1
Louisiana,2010,45.6
Louisiana,2010,44.8
Louisiana,2010,55.1
Louisiana,2010,67.6
Louisiana,2010,77.3
Louisiana,2010,83.5
Louisiana,2010,83.4
Louisiana,2010,85.0
Louisiana,2010,79.8
Louisiana,2010,68.3
Louisiana,2010,59.0
Louisiana,2010,48.1
Louisiana,2011,46.9
Louisiana,2011,52.5
Louisiana,2011,62.0
Louisiana,2011,70.4
Louisiana,2011,73.7
Louisiana,2011,83.8
Louisiana,2011,84.1
Louisiana,2011,86.7
Louisiana,2011,76.0
Louisiana,2011,65.5
Louisiana,2011,59.7
Louisiana,2011,51.3
Louisiana,2012,55.2
Louisiana,2012,56.1
Louisiana,2012,67.4
Louisiana,2012,69.4
Louisiana,2012,76.3
Louisiana,2012,80.7
Louisiana,2012,82.3
Louisiana,2012,82.0
Louisiana,2012,77.4
Louisiana,2012,65.8
Louisiana,2012,57.0
Louisiana,2012,55.0
Louisiana,2013,52.5
Louisiana,2013,54.2
Louisiana,2013,55.3
Louisiana,2013,64.6
Louisiana,2013,71.7
Louisiana,2013,80.9
Louisiana,2013,80.7
Louisiana,2013,82.0
Louisiana,2013,79.9
Louisiana,2013,68.6
Louisiana,2013,55.0
Louisiana,2013,49.6
Louisiana,2014,43.4
Louisiana,2014,50.2
Louisiana,2014,55.0
Louisiana,2014,65.5
Louisiana,2014,71.8
Louisiana,2014,79.8
Louisiana,2014,80.0
Louisiana,2014,81.3
Louisiana,2014,78.1
Louisiana,2014,69.0
Louisiana,2014,53.1
Louisiana,2014,53.7
Louisiana,2015,47.2
Louisiana,2015,47.5
Louisiana,2015,60.5
Louisiana,2015,69.8
Louisiana,2015,74.8
Louisiana,2015,80.5
Louisiana,2015,84.2
Louisiana,2015,82.6
Louisiana,2015,78.5
Louisiana,2015,69.7
Louisiana,2015,62.7
Louisiana,2015,59.1
Louisiana,2016,48.8
Louisiana,2016,55.1
Louisiana,2016,63.8
Louisiana,2016,68.2
Louisiana,2016,73.3
Louisiana,2016,80.9
Louisiana,2016,83.7
Louisiana,2016,82.4
Louisiana,2016,80.2
Louisiana,2016,71.4
Louisiana,2016,62.4
Louisiana,2016,54.7
Louisiana,2017,56.8
Louisiana,2017,61.7
Louisiana,2017,64.3
Louisiana,2017,69.5
Louisiana,2017,71.8
Louisiana,2017,78.5
Louisiana,2017,82.6
Louisiana,2017,81.1
Louisiana,2017,77.0
Louisiana,2017,69.2
Louisiana,2017,61.6
Louisiana,2017,50.9
Louisiana,2018,44.3
Louisiana,2018,60.5
Louisiana,2018,62.1
Louisiana,2018,62.4
Maine,1950,18.1
Maine,1950,11.6
Maine,1950,21.8
Maine,1950,37.0
Maine,1950,52.0
Maine,1950,60.2
Maine,1950,64.8
Maine,1950,62.2
Maine,1950,51.1
Maine,1950,44.6
Maine,1950,37.3
Maine,1950,23.3
Maine,1951,17.7
Maine,1951,19.8
Maine,1951,27.5
Maine,1951,41.5
Maine,1951,51.5
Maine,1951,58.8
Maine,1951,65.1
Maine,1951,62.7
Maine,1951,55.8
Maine,1951,45.4
Maine,1951,30.1
Maine,1951,18.1
Maine,1952,15.6
Maine,1952,19.0
Maine,1952,27.6
Maine,1952,40.4
Maine,1952,48.9
Maine,1952,61.7
Maine,1952,70.0
Maine,1952,64.6
Maine,1952,56.1
Maine,1952,42.1
Maine,1952,33.0
Maine,1952,22.8
Maine,1953,19.8
Maine,1953,20.1
Maine,1953,28.4
Maine,1953,41.0
Maine,1953,52.1
Maine,1953,60.9
Maine,1953,65.4
Maine,1953,62.7
Maine,1953,56.0
Maine,1953,45.7
Maine,1953,37.7
Maine,1953,27.0
Maine,1954,10.6
Maine,1954,23.4
Maine,1954,26.1
Maine,1954,38.0
Maine,1954,48.8
Maine,1954,59.6
Maine,1954,63.0
Maine,1954,60.9
Maine,1954,53.2
Maine,1954,46.9
Maine,1954,33.9
Maine,1954,21.2
Maine,1955,13.6
Maine,1955,18.1
Maine,1955,23.7
Maine,1955,39.7
Maine,1955,53.0
Maine,1955,60.7
Maine,1955,68.0
Maine,1955,65.7
Maine,1955,53.8
Maine,1955,44.6
Maine,1955,31.8
Maine,1955,12.5
Maine,1956,21.7
Maine,1956,16.9
Maine,1956,20.1
Maine,1956,36.6
Maine,1956,45.2
Maine,1956,59.6
Maine,1956,61.9
Maine,1956,60.6
Maine,1956,51.4
Maine,1956,45.1
Maine,1956,33.1
Maine,1956,19.8
Maine,1957,5.9
Maine,1957,19.0
Maine,1957,28.5
Maine,1957,39.2
Maine,1957,51.0
Maine,1957,61.7
Maine,1957,63.5
Maine,1957,60.0
Maine,1957,56.7
Maine,1957,45.9
Maine,1957,36.3
Maine,1957,25.3
Maine,1958,20.2
Maine,1958,13.4
Maine,1958,31.9
Maine,1958,40.9
Maine,1958,48.1
Maine,1958,55.0
Maine,1958,63.8
Maine,1958,62.6
Maine,1958,55.0
Maine,1958,42.2
Maine,1958,32.7
Maine,1958,9.6
Maine,1959,13.9
Maine,1959,10.7
Maine,1959,23.5
Maine,1959,39.4
Maine,1959,54.2
Maine,1959,57.2
Maine,1959,68.4
Maine,1959,64.9
Maine,1959,57.5
Maine,1959,44.0
Maine,1959,32.5
Maine,1959,22.2
Maine,1960,15.2
Maine,1960,23.2
Maine,1960,23.0
Maine,1960,38.0
Maine,1960,55.4
Maine,1960,61.1
Maine,1960,64.2
Maine,1960,63.8
Maine,1960,55.8
Maine,1960,42.5
Maine,1960,35.5
Maine,1960,17.0
Maine,1961,7.4
Maine,1961,16.5
Maine,1961,24.6
Maine,1961,37.2
Maine,1961,48.5
Maine,1961,60.1
Maine,1961,64.5
Maine,1961,63.9
Maine,1961,61.7
Maine,1961,47.1
Maine,1961,35.3
Maine,1961,22.0
Maine,1962,12.6
Maine,1962,9.9
Maine,1962,29.6
Maine,1962,38.0
Maine,1962,49.2
Maine,1962,60.5
Maine,1962,60.7
Maine,1962,62.4
Maine,1962,52.8
Maine,1962,43.5
Maine,1962,30.5
Maine,1962,18.4
Maine,1963,15.6
Maine,1963,9.3
Maine,1963,24.4
Maine,1963,37.6
Maine,1963,50.1
Maine,1963,62.3
Maine,1963,67.5
Maine,1963,60.0
Maine,1963,51.6
Maine,1963,48.8
Maine,1963,36.5
Maine,1963,11.4
Maine,1964,17.7
Maine,1964,17.2
Maine,1964,26.5
Maine,1964,37.5
Maine,1964,53.0
Maine,1964,59.4
Maine,1964,65.7
Maine,1964,58.6
Maine,1964,52.1
Maine,1964,43.2
Maine,1964,31.6
Maine,1964,18.7
Maine,1965,10.9
Maine,1965,13.4
Maine,1965,26.6
Maine,1965,36.9
Maine,1965,51.0
Maine,1965,61.1
Maine,1965,62.2
Maine,1965,63.0
Maine,1965,55.1
Maine,1965,42.4
Maine,1965,28.9
Maine,1965,20.1
Maine,1966,17.0
Maine,1966,17.2
Maine,1966,28.8
Maine,1966,37.2
Maine,1966,48.6
Maine,1966,60.7
Maine,1966,64.4
Maine,1966,63.2
Maine,1966,52.5
Maine,1966,44.2
Maine,1966,36.5
Maine,1966,22.6
Maine,1967,18.0
Maine,1967,9.1
Maine,1967,20.3
Maine,1967,35.7
Maine,1967,43.9
Maine,1967,62.1
Maine,1967,66.8
Maine,1967,64.6
Maine,1967,55.5
Maine,1967,45.6
Maine,1967,31.0
Maine,1967,20.4
Maine,1968,8.9
Maine,1968,11.1
Maine,1968,27.9
Maine,1968,41.9
Maine,1968,49.1
Maine,1968,57.9
Maine,1968,66.4
Maine,1968,60.3
Maine,1968,57.8
Maine,1968,47.8
Maine,1968,29.4
Maine,1968,18.5
Maine,1969,16.4
Maine,1969,18.6
Maine,1969,25.4
Maine,1969,36.5
Maine,1969,49.1
Maine,1969,60.6
Maine,1969,63.3
Maine,1969,65.1
Maine,1969,54.8
Maine,1969,43.2
Maine,1969,35.7
Maine,1969,22.1
Maine,1970,7.7
Maine,1970,16.4
Maine,1970,26.2
Maine,1970,38.1
Maine,1970,51.1
Maine,1970,60.5
Maine,1970,67.6
Maine,1970,65.0
Maine,1970,54.8
Maine,1970,47.1
Maine,1970,34.7
Maine,1970,12.0
Maine,1971,7.3
Maine,1971,15.7
Maine,1971,25.4
Maine,1971,37.2
Maine,1971,51.2
Maine,1971,60.4
Maine,1971,65.4
Maine,1971,63.5
Maine,1971,57.8
Maine,1971,48.7
Maine,1971,30.2
Maine,1971,17.1
Maine,1972,13.7
Maine,1972,12.9
Maine,1972,21.4
Maine,1972,34.7
Maine,1972,51.2
Maine,1972,60.0
Maine,1972,65.1
Maine,1972,61.7
Maine,1972,55.7
Maine,1972,40.6
Maine,1972,29.9
Maine,1972,15.3
Maine,1973,16.6
Maine,1973,15.8
Maine,1973,32.0
Maine,1973,39.8
Maine,1973,48.4
Maine,1973,62.3
Maine,1973,68.0
Maine,1973,67.2
Maine,1973,54.1
Maine,1973,44.9
Maine,1973,31.4
Maine,1973,26.5
Maine,1974,14.0
Maine,1974,14.6
Maine,1974,24.8
Maine,1974,38.2
Maine,1974,45.7
Maine,1974,60.4
Maine,1974,64.5
Maine,1974,64.2
Maine,1974,53.7
Maine,1974,39.4
Maine,1974,32.9
Maine,1974,22.8
Maine,1975,16.0
Maine,1975,15.6
Maine,1975,24.4
Maine,1975,34.9
Maine,1975,53.9
Maine,1975,60.8
Maine,1975,68.3
Maine,1975,64.2
Maine,1975,54.1
Maine,1975,45.4
Maine,1975,36.3
Maine,1975,16.0
Maine,1976,9.3
Maine,1976,19.0
Maine,1976,25.7
Maine,1976,40.5
Maine,1976,50.8
Maine,1976,63.8
Maine,1976,64.0
Maine,1976,63.5
Maine,1976,54.4
Maine,1976,41.6
Maine,1976,29.5
Maine,1976,12.2
Maine,1977,8.5
Maine,1977,16.0
Maine,1977,33.2
Maine,1977,37.9
Maine,1977,52.6
Maine,1977,58.2
Maine,1977,65.0
Maine,1977,63.0
Maine,1977,53.0
Maine,1977,44.3
Maine,1977,35.6
Maine,1977,18.5
Maine,1978,12.9
Maine,1978,12.7
Maine,1978,23.0
Maine,1978,36.2
Maine,1978,53.6
Maine,1978,60.3
Maine,1978,65.4
Maine,1978,64.1
Maine,1978,51.2
Maine,1978,42.7
Maine,1978,30.6
Maine,1978,18.9
Maine,1979,16.8
Maine,1979,10.6
Maine,1979,32.4
Maine,1979,39.7
Maine,1979,52.9
Maine,1979,60.9
Maine,1979,67.4
Maine,1979,61.8
Maine,1979,54.7
Maine,1979,44.6
Maine,1979,37.5
Maine,1979,22.7
Maine,1980,16.3
Maine,1980,14.5
Maine,1980,25.6
Maine,1980,40.8
Maine,1980,51.0
Maine,1980,58.4
Maine,1980,65.1
Maine,1980,65.5
Maine,1980,53.1
Maine,1980,41.4
Maine,1980,30.7
Maine,1980,12.1
Maine,1981,7.0
Maine,1981,26.8
Maine,1981,29.8
Maine,1981,41.0
Maine,1981,53.3
Maine,1981,60.8
Maine,1981,65.9
Maine,1981,63.2
Maine,1981,54.1
Maine,1981,42.1
Maine,1981,33.6
Maine,1981,23.8
Maine,1982,5.4
Maine,1982,14.0
Maine,1982,25.2
Maine,1982,36.3
Maine,1982,52.0
Maine,1982,57.8
Maine,1982,65.5
Maine,1982,60.2
Maine,1982,55.8
Maine,1982,44.9
Maine,1982,35.8
Maine,1982,25.3
Maine,1983,17.6
Maine,1983,19.4
Maine,1983,30.2
Maine,1983,40.7
Maine,1983,49.1
Maine,1983,61.9
Maine,1983,66.2
Maine,1983,64.8
Maine,1983,58.4
Maine,1983,44.3
Maine,1983,34.4
Maine,1983,18.4
Maine,1984,10.9
Maine,1984,25.4
Maine,1984,20.9
Maine,1984,39.9
Maine,1984,49.7
Maine,1984,60.1
Maine,1984,66.4
Maine,1984,66.6
Maine,1984,53.3
Maine,1984,45.7
Maine,1984,34.3
Maine,1984,23.0
Maine,1985,8.9
Maine,1985,19.4
Maine,1985,26.6
Maine,1985,38.0
Maine,1985,50.5
Maine,1985,58.0
Maine,1985,66.2
Maine,1985,62.4
Maine,1985,56.4
Maine,1985,45.1
Maine,1985,32.0
Maine,1985,15.4
Maine,1986,16.3
Maine,1986,15.5
Maine,1986,27.0
Maine,1986,43.3
Maine,1986,52.0
Maine,1986,57.3
Maine,1986,62.9
Maine,1986,61.8
Maine,1986,52.0
Maine,1986,43.2
Maine,1986,29.2
Maine,1986,20.3
Maine,1987,13.0
Maine,1987,15.0
Maine,1987,28.9
Maine,1987,43.4
Maine,1987,51.3
Maine,1987,60.7
Maine,1987,65.3
Maine,1987,61.9
Maine,1987,55.0
Maine,1987,44.3
Maine,1987,31.4
Maine,1987,22.6
Maine,1988,14.0
Maine,1988,17.1
Maine,1988,26.0
Maine,1988,39.6
Maine,1988,53.3
Maine,1988,59.6
Maine,1988,67.6
Maine,1988,65.7
Maine,1988,54.0
Maine,1988,41.5
Maine,1988,35.5
Maine,1988,17.2
Maine,1989,16.7
Maine,1989,15.0
Maine,1989,22.7
Maine,1989,36.9
Maine,1989,54.7
Maine,1989,60.8
Maine,1989,65.0
Maine,1989,63.2
Maine,1989,55.9
Maine,1989,45.1
Maine,1989,30.4
Maine,1989,5.0
Maine,1990,22.0
Maine,1990,16.4
Maine,1990,27.2
Maine,1990,39.9
Maine,1990,49.1
Maine,1990,61.0
Maine,1990,66.2
Maine,1990,66.2
Maine,1990,54.9
Maine,1990,46.8
Maine,1990,34.4
Maine,1990,24.8
Maine,1991,12.2
Maine,1991,20.0
Maine,1991,29.2
Maine,1991,40.9
Maine,1991,53.7
Maine,1991,61.6
Maine,1991,65.5
Maine,1991,65.7
Maine,1991,53.1
Maine,1991,46.2
Maine,1991,34.6
Maine,1991,17.8
Maine,1992,14.2
Maine,1992,16.2
Maine,1992,23.0
Maine,1992,36.9
Maine,1992,51.3
Maine,1992,60.3
Maine,1992,61.2
Maine,1992,63.3
Maine,1992,55.9
Maine,1992,41.8
Maine,1992,31.3
Maine,1992,22.5
Maine,1993,15.1
Maine,1993,7.1
Maine,1993,24.6
Maine,1993,39.8
Maine,1993,51.6
Maine,1993,59.8
Maine,1993,65.4
Maine,1993,65.7
Maine,1993,55.1
Maine,1993,40.4
Maine,1993,32.7
Maine,1993,22.1
Maine,1994,4.2
Maine,1994,11.4
Maine,1994,27.1
Maine,1994,38.5
Maine,1994,48.8
Maine,1994,63.2
Maine,1994,68.6
Maine,1994,62.7
Maine,1994,54.3
Maine,1994,45.9
Maine,1994,36.4
Maine,1994,24.0
Maine,1995,19.8
Maine,1995,13.0
Maine,1995,28.5
Maine,1995,35.8
Maine,1995,50.0
Maine,1995,62.6
Maine,1995,68.0
Maine,1995,64.9
Maine,1995,52.2
Maine,1995,48.8
Maine,1995,30.6
Maine,1995,17.0
Maine,1996,13.7
Maine,1996,16.9
Maine,1996,25.4
Maine,1996,39.1
Maine,1996,48.7
Maine,1996,61.2
Maine,1996,64.3
Maine,1996,64.2
Maine,1996,55.9
Maine,1996,43.3
Maine,1996,30.8
Maine,1996,28.2
Maine,1997,13.8
Maine,1997,18.2
Maine,1997,22.8
Maine,1997,36.8
Maine,1997,46.8
Maine,1997,60.7
Maine,1997,65.6
Maine,1997,62.8
Maine,1997,54.9
Maine,1997,43.2
Maine,1997,31.3
Maine,1997,20.8
Maine,1998,17.8
Maine,1998,24.2
Maine,1998,29.6
Maine,1998,41.4
Maine,1998,56.5
Maine,1998,59.7
Maine,1998,66.1
Maine,1998,64.8
Maine,1998,56.7
Maine,1998,45.2
Maine,1998,33.7
Maine,1998,26.2
Maine,1999,14.3
Maine,1999,21.4
Maine,1999,31.0
Maine,1999,40.4
Maine,1999,55.4
Maine,1999,64.8
Maine,1999,67.8
Maine,1999,63.9
Maine,1999,61.7
Maine,1999,42.4
Maine,1999,37.3
Maine,1999,25.2
Maine,2000,14.1
Maine,2000,18.2
Maine,2000,32.6
Maine,2000,39.1
Maine,2000,49.5
Maine,2000,59.4
Maine,2000,63.0
Maine,2000,63.1
Maine,2000,54.5
Maine,2000,44.6
Maine,2000,35.6
Maine,2000,17.5
Maine,2001,14.0
Maine,2001,16.0
Maine,2001,24.2
Maine,2001,38.1
Maine,2001,54.4
Maine,2001,63.0
Maine,2001,64.2
Maine,2001,67.0
Maine,2001,57.7
Maine,2001,47.1
Maine,2001,37.4
Maine,2001,28.7
Maine,2002,21.0
Maine,2002,20.4
Maine,2002,26.9
Maine,2002,39.9
Maine,2002,48.8
Maine,2002,58.3
Maine,2002,65.6
Maine,2002,66.7
Maine,2002,59.3
Maine,2002,41.7
Maine,2002,30.7
Maine,2002,21.1
Maine,2003,9.2
Maine,2003,12.2
Maine,2003,24.2
Maine,2003,35.7
Maine,2003,49.6
Maine,2003,61.2
Maine,2003,65.9
Maine,2003,66.0
Maine,2003,58.4
Maine,2003,44.6
Maine,2003,35.4
Maine,2003,23.0
Maine,2004,6.4
Maine,2004,18.0
Maine,2004,28.7
Maine,2004,39.6
Maine,2004,51.9
Maine,2004,57.5
Maine,2004,64.6
Maine,2004,64.6
Maine,2004,56.2
Maine,2004,45.5
Maine,2004,33.2
Maine,2004,19.1
Maine,2005,11.5
Maine,2005,19.6
Maine,2005,25.0
Maine,2005,41.1
Maine,2005,47.2
Maine,2005,63.2
Maine,2005,66.6
Maine,2005,65.5
Maine,2005,58.5
Maine,2005,47.2
Maine,2005,35.3
Maine,2005,21.3
Maine,2006,22.6
Maine,2006,19.0
Maine,2006,29.0
Maine,2006,42.3
Maine,2006,53.2
Maine,2006,63.3
Maine,2006,68.9
Maine,2006,61.7
Maine,2006,56.1
Maine,2006,44.9
Maine,2006,38.9
Maine,2006,27.8
Maine,2007,17.3
Maine,2007,11.6
Maine,2007,25.8
Maine,2007,37.0
Maine,2007,51.2
Maine,2007,61.1
Maine,2007,64.6
Maine,2007,63.5
Maine,2007,57.2
Maine,2007,49.6
Maine,2007,31.7
Maine,2007,18.0
Maine,2008,18.6
Maine,2008,18.5
Maine,2008,23.1
Maine,2008,41.5
Maine,2008,50.0
Maine,2008,61.2
Maine,2008,67.7
Maine,2008,63.1
Maine,2008,56.2
Maine,2008,44.2
Maine,2008,35.0
Maine,2008,20.2
Maine,2009,7.9
Maine,2009,18.9
Maine,2009,26.2
Maine,2009,41.9
Maine,2009,51.1
Maine,2009,58.7
Maine,2009,63.0
Maine,2009,66.1
Maine,2009,54.9
Maine,2009,41.2
Maine,2009,38.5
Maine,2009,21.9
Maine,2010,20.3
Maine,2010,24.6
Maine,2010,34.6
Maine,2010,44.9
Maine,2010,54.6
Maine,2010,60.8
Maine,2010,69.2
Maine,2010,65.2
Maine,2010,58.3
Maine,2010,45.2
Maine,2010,34.5
Maine,2010,23.4
Maine,2011,15.9
Maine,2011,16.2
Maine,2011,26.8
Maine,2011,39.0
Maine,2011,51.9
Maine,2011,60.2
Maine,2011,67.6
Maine,2011,64.8
Maine,2011,59.0
Maine,2011,47.6
Maine,2011,38.8
Maine,2011,26.0
Maine,2012,18.2
Maine,2012,21.4
Maine,2012,34.3
Maine,2012,42.2
Maine,2012,53.8
Maine,2012,60.2
Maine,2012,67.6
Maine,2012,67.4
Maine,2012,55.9
Maine,2012,48.2
Maine,2012,32.7
Maine,2012,24.4
Maine,2013,15.8
Maine,2013,20.0
Maine,2013,30.3
Maine,2013,39.1
Maine,2013,52.3
Maine,2013,60.8
Maine,2013,68.3
Maine,2013,63.7
Maine,2013,56.7
Maine,2013,47.3
Maine,2013,32.3
Maine,2013,17.0
Maine,2014,14.2
Maine,2014,15.7
Maine,2014,18.1
Maine,2014,38.7
Maine,2014,51.7
Maine,2014,61.6
Maine,2014,67.2
Maine,2014,64.4
Maine,2014,56.4
Maine,2014,48.5
Maine,2014,31.8
Maine,2014,26.0
Maine,2015,11.7
Maine,2015,5.2
Maine,2015,21.6
Maine,2015,37.8
Maine,2015,55.7
Maine,2015,57.5
Maine,2015,64.8
Maine,2015,67.2
Maine,2015,61.8
Maine,2015,43.2
Maine,2015,37.0
Maine,2015,31.2
Maine,2016,20.1
Maine,2016,21.9
Maine,2016,29.2
Maine,2016,37.3
Maine,2016,52.8
Maine,2016,60.5
Maine,2016,67.0
Maine,2016,66.6
Maine,2016,59.1
Maine,2016,46.9
Maine,2016,37.2
Maine,2016,20.5
Maine,2017,21.5
Maine,2017,20.7
Maine,2017,22.3
Maine,2017,42.0
Maine,2017,50.7
Maine,2017,61.0
Maine,2017,65.3
Maine,2017,63.4
Maine,2017,61.3
Maine,2017,51.9
Maine,2017,32.4
Maine,2017,16.3
Maine,2018,14.9
Maine,2018,22.6
Maine,2018,29.0
Maine,2018,36.6
Maryland,1950,44.1
Maryland,1950,35.1
Maryland,1950,38.8
Maryland,1950,48.9
Maryland,1950,61.2
Maryland,1950,70.0
Maryland,1950,73.2
Maryland,1950,72.1
Maryland,1950,64.0
Maryland,1950,57.4
Maryland,1950,44.6
Maryland,1950,32.0
Maryland,1951,35.7
Maryland,1951,35.6
Maryland,1951,42.1
Maryland,1951,51.9
Maryland,1951,61.8
Maryland,1951,70.4
Maryland,1951,75.4
Maryland,1951,73.0
Maryland,1951,67.0
Maryland,1951,58.5
Maryland,1951,40.8
Maryland,1951,37.2
Maryland,1952,37.3
Maryland,1952,37.3
Maryland,1952,40.8
Maryland,1952,53.9
Maryland,1952,61.0
Maryland,1952,73.6
Maryland,1952,77.5
Maryland,1952,73.5
Maryland,1952,66.2
Maryland,1952,52.3
Maryland,1952,45.5
Maryland,1952,36.3
Maryland,1953,38.1
Maryland,1953,38.9
Maryland,1953,43.9
Maryland,1953,52.4
Maryland,1953,66.4
Maryland,1953,71.4
Maryland,1953,76.2
Maryland,1953,73.2
Maryland,1953,66.9
Maryland,1953,57.3
Maryland,1953,44.8
Maryland,1953,38.5
Maryland,1954,32.9
Maryland,1954,40.1
Maryland,1954,42.2
Maryland,1954,56.5
Maryland,1954,59.9
Maryland,1954,71.3
Maryland,1954,75.1
Maryland,1954,72.7
Maryland,1954,69.0
Maryland,1954,59.1
Maryland,1954,42.5
Maryland,1954,34.5
Maryland,1955,31.4
Maryland,1955,34.2
Maryland,1955,44.7
Maryland,1955,55.6
Maryland,1955,64.3
Maryland,1955,67.2
Maryland,1955,79.1
Maryland,1955,76.3
Maryland,1955,66.8
