state,year,tmin
Maine,1972,6.1
Maine,1973,6.7
Maine,1973,5.4
Maine,1973,22.9
Maine,1973,30.0
Maine,1973,39.9
Maine,1973,51.8
Maine,1973,57.4
Maine,1973,57.3
Maine,1973,44.0
Maine,1973,35.1
Maine,1973,25.0
Maine,1973,17.9
Maine,1974,4.1
Maine,1974,3.9
Maine,1974,14.5
Maine,1974,28.5
Maine,1974,35.8
Maine,1974,48.5
Maine,1974,54.1
Maine,1974,52.0
Maine,1974,43.6
Maine,1974,29.7
Maine,1974,24.9
Maine,1974,14.5
Maine,1975,5.3
Maine,1975,4.9
Maine,1975,13.2
Maine,1975,25.9
Maine,1975,41.4
Maine,1975,49.8
Maine,1975,57.7
Maine,1975,52.7
Maine,1975,44.5
Maine,1975,35.0
Maine,1975,27.8
Maine,1975,5.6
Maine,1976,-2.5
Maine,1976,7.1
Maine,1976,15.0
Maine,1976,30.2
Maine,1976,39.7
Maine,1976,51.6
Maine,1976,53.8
Maine,1976,53.1
Maine,1976,44.2
Maine,1976,32.5
Maine,1976,22.8
Maine,1976,1.6
Maine,1977,-2.1
Maine,1977,5.7
Maine,1977,24.4
Maine,1977,26.8
Maine,1977,39.2
Maine,1977,49.8
Maine,1977,53.2
Maine,1977,52.2
Maine,1977,43.6
Maine,1977,35.4
Maine,1977,27.6
Maine,1977,10.4
Maine,1978,3.8
Maine,1978,1.1
Maine,1978,12.5
Maine,1978,27.1
Maine,1978,41.3
Maine,1978,49.7
Maine,1978,53.6
Maine,1978,51.4
Maine,1978,38.7
Maine,1978,33.3
Maine,1978,20.6
Maine,1978,9.4
Maine,1979,8.2
Maine,1979,1.8
Maine,1979,23.9
Maine,1979,30.9
Maine,1979,43.2
Maine,1979,49.2
Maine,1979,56.3
Maine,1979,52.4
Maine,1979,42.7
Maine,1979,36.8
Maine,1979,29.9
Maine,1979,14.3
Maine,1980,7.4
Maine,1980,3.8
Maine,1980,15.5
Maine,1980,31.2
Maine,1980,38.4
Maine,1980,46.9
Maine,1980,54.9
Maine,1980,54.2
Maine,1980,42.2
Maine,1980,33.3
Maine,1980,23.7
Maine,1980,1.2
Maine,1981,-4.3
Maine,1981,17.1
Maine,1981,21.0
Maine,1981,30.9
Maine,1981,41.5
Maine,1981,49.6
Maine,1981,54.9
Maine,1981,51.8
Maine,1981,44.5
Maine,1981,32.9
Maine,1981,26.7
Maine,1981,17.3
Maine,1982,-5.9
Maine,1982,3.0
Maine,1982,14.2
Maine,1982,26.2
Maine,1982,39.1
Maine,1982,47.3
Maine,1982,53.3
Maine,1982,49.3
Maine,1982,45.7
Maine,1982,33.6
Maine,1982,27.9
Maine,1982,16.4
Maine,1983,8.1
Maine,1983,9.0
Maine,1983,22.2
Maine,1983,32.3
Maine,1983,40.2
Maine,1983,49.0
Maine,1983,54.7
Maine,1983,53.5
Maine,1983,46.0
Maine,1983,34.1
Maine,1983,27.7
Maine,1983,9.6
Maine,1984,0.6
Maine,1984,16.2
Maine,1984,11.2
Maine,1984,29.7
Maine,1984,38.8
Maine,1984,49.0
Maine,1984,56.0
Maine,1984,56.3
Maine,1984,41.3
Maine,1984,34.4
Maine,1984,25.6
Maine,1984,14.4
Maine,1985,-0.9
Maine,1985,9.3
Maine,1985,16.0
Maine,1985,26.9
Maine,1985,37.8
Maine,1985,48.0
Maine,1985,54.3
Maine,1985,50.7
Maine,1985,45.0
Maine,1985,35.1
Maine,1985,24.8
Maine,1985,5.1
Maine,1986,5.7
Maine,1986,4.4
Maine,1986,15.7
Maine,1986,32.4
Maine,1986,40.3
Maine,1986,45.2
Maine,1986,52.8
Maine,1986,51.8
Maine,1986,41.1
Maine,1986,33.4
Maine,1986,20.7
Maine,1986,10.6
Maine,1987,2.4
Maine,1987,5.0
Maine,1987,18.4
Maine,1987,32.5
Maine,1987,38.5
Maine,1987,50.0
Maine,1987,54.5
Maine,1987,49.6
Maine,1987,44.9
Maine,1987,33.8
Maine,1987,22.8
Maine,1987,15.6
Maine,1988,2.8
Maine,1988,5.2
Maine,1988,14.8
Maine,1988,30.7
Maine,1988,41.3
Maine,1988,47.0
Maine,1988,57.1
Maine,1988,55.7
Maine,1988,43.2
Maine,1988,33.5
Maine,1988,28.1
Maine,1988,7.3
Maine,1989,5.5
Maine,1989,4.2
Maine,1989,10.8
Maine,1989,27.6
Maine,1989,43.6
Maine,1989,50.1
Maine,1989,52.3
Maine,1989,52.6
Maine,1989,44.7
Maine,1989,34.4
Maine,1989,22.3
Maine,1989,-5.4
Maine,1990,12.5
Maine,1990,4.3
Maine,1990,16.0
Maine,1990,30.4
Maine,1990,37.9
Maine,1990,50.0
Maine,1990,55.1
Maine,1990,55.1
Maine,1990,45.0
Maine,1990,38.3
Maine,1990,27.4
Maine,1990,15.7
Maine,1991,1.6
Maine,1991,8.8
Maine,1991,20.0
Maine,1991,29.9
Maine,1991,40.4
Maine,1991,49.2
Maine,1991,53.4
Maine,1991,55.1
Maine,1991,41.9
Maine,1991,37.0
Maine,1991,27.9
Maine,1991,8.5
Maine,1992,4.3
Maine,1992,5.8
Maine,1992,12.7
Maine,1992,27.1
Maine,1992,37.1
Maine,1992,48.8
Maine,1992,50.2
Maine,1992,53.6
Maine,1992,44.8
Maine,1992,33.0
Maine,1992,23.6
Maine,1992,14.8
Maine,1993,5.2
Maine,1993,-5.1
Maine,1993,12.0
Maine,1993,29.4
Maine,1993,39.5
Maine,1993,47.6
Maine,1993,54.3
Maine,1993,53.7
Maine,1993,44.3
Maine,1993,31.0
Maine,1993,23.8
Maine,1993,14.2
Maine,1994,-7.1
Maine,1994,0.0
Maine,1994,18.5
Maine,1994,28.6
Maine,1994,37.8
Maine,1994,51.7
Maine,1994,58.0
Maine,1994,51.5
Maine,1994,44.5
Maine,1994,35.1
Maine,1994,27.0
Maine,1994,15.2
Maine,1995,12.3
Maine,1995,1.8
Maine,1995,19.4
Maine,1995,25.6
Maine,1995,38.6
Maine,1995,49.6
Maine,1995,57.0
Maine,1995,52.2
Maine,1995,39.3
Maine,1995,38.7
Maine,1995,23.2
Maine,1995,8.7
Maine,1996,3.3
Maine,1996,7.6
Maine,1996,15.3
Maine,1996,30.2
Maine,1996,37.2
Maine,1996,50.3
Maine,1996,54.9
Maine,1996,52.6
Maine,1996,46.3
Maine,1996,33.9
Maine,1996,23.0
Maine,1996,21.8
Maine,1997,4.2
Maine,1997,7.1
Maine,1997,12.6
Maine,1997,26.7
Maine,1997,36.6
Maine,1997,47.7
Maine,1997,53.8
Maine,1997,51.8
Maine,1997,45.2
Maine,1997,33.6
Maine,1997,23.9
Maine,1997,11.8
Maine,1998,9.7
Maine,1998,14.1
Maine,1998,19.8
Maine,1998,30.5
Maine,1998,44.1
Maine,1998,50.4
Maine,1998,54.9
Maine,1998,52.6
Maine,1998,46.3
Maine,1998,37.1
Maine,1998,27.5
Maine,1998,17.1
Maine,1999,2.9
Maine,1999,10.3
Maine,1999,22.7
Maine,1999,30.3
Maine,1999,42.2
Maine,1999,52.3
Maine,1999,56.6
Maine,1999,52.5
Maine,1999,50.9
Maine,1999,32.3
Maine,1999,29.2
Maine,1999,17.9
Maine,2000,4.6
Maine,2000,6.8
Maine,2000,22.5
Maine,2000,30.0
Maine,2000,38.5
Maine,2000,47.9
Maine,2000,52.3
Maine,2000,52.7
Maine,2000,43.4
Maine,2000,34.4
Maine,2000,29.7
Maine,2000,9.1
Maine,2001,3.0
Maine,2001,4.8
Maine,2001,14.1
Maine,2001,27.0
Maine,2001,40.4
Maine,2001,51.8
Maine,2001,53.3
Maine,2001,54.4
Maine,2001,45.9
Maine,2001,36.0
Maine,2001,29.9
Maine,2001,21.2
Maine,2002,12.9
Maine,2002,10.2
Maine,2002,17.3
Maine,2002,30.8
Maine,2002,37.1
Maine,2002,47.0
Maine,2002,54.5
Maine,2002,54.1
Maine,2002,47.2
Maine,2002,32.5
Maine,2002,23.6
Maine,2002,12.4
Maine,2003,-0.1
Maine,2003,1.8
Maine,2003,12.7
Maine,2003,24.6
Maine,2003,38.7
Maine,2003,49.3
Maine,2003,55.5
Maine,2003,56.4
Maine,2003,47.0
Maine,2003,35.4
Maine,2003,27.1
Maine,2003,14.3
Maine,2004,-2.0
Maine,2004,7.1
Maine,2004,18.9
Maine,2004,29.1
Maine,2004,40.3
Maine,2004,46.0
Maine,2004,54.7
Maine,2004,54.5
Maine,2004,44.4
Maine,2004,35.3
Maine,2004,25.2
Maine,2004,9.9
Maine,2005,1.0
Maine,2005,8.5
Maine,2005,14.6
Maine,2005,30.5
Maine,2005,38.4
Maine,2005,51.5
Maine,2005,54.9
Maine,2005,54.1
Maine,2005,47.6
Maine,2005,39.7
Maine,2005,27.3
Maine,2005,13.6
Maine,2006,14.0
Maine,2006,10.5
Maine,2006,19.7
Maine,2006,31.0
Maine,2006,42.6
Maine,2006,53.8
Maine,2006,58.3
Maine,2006,50.8
Maine,2006,45.1
Maine,2006,35.9
Maine,2006,31.8
Maine,2006,20.1
Maine,2007,7.9
Maine,2007,1.0
Maine,2007,15.2
Maine,2007,27.5
Maine,2007,38.8
Maine,2007,49.3
Maine,2007,53.7
Maine,2007,51.6
Maine,2007,45.4
Maine,2007,39.9
Maine,2007,24.2
Maine,2007,9.7
Maine,2008,9.0
Maine,2008,8.6
Maine,2008,12.2
Maine,2008,30.0
Maine,2008,37.8
Maine,2008,51.5
Maine,2008,57.1
Maine,2008,53.6
Maine,2008,45.6
Maine,2008,34.7
Maine,2008,27.9
Maine,2008,10.3
Maine,2009,-3.2
Maine,2009,8.4
Maine,2009,14.8
Maine,2009,30.8
Maine,2009,39.2
Maine,2009,49.1
Maine,2009,54.3
Maine,2009,55.4
Maine,2009,42.5
Maine,2009,33.7
Maine,2009,29.7
Maine,2009,14.7
Maine,2010,12.4
Maine,2010,18.5
Maine,2010,24.7
Maine,2010,34.0
Maine,2010,41.7
Maine,2010,50.1
Maine,2010,58.9
Maine,2010,53.4
Maine,2010,49.2
Maine,2010,36.5
Maine,2010,26.7
Maine,2010,16.3
Maine,2011,7.2
Maine,2011,5.5
Maine,2011,16.6
Maine,2011,28.9
Maine,2011,42.6
Maine,2011,49.5
Maine,2011,56.0
Maine,2011,55.0
Maine,2011,48.6
Maine,2011,39.7
Maine,2011,29.0
Maine,2011,17.0
Maine,2012,8.9
Maine,2012,11.3
Maine,2012,23.5
Maine,2012,31.1
Maine,2012,43.4
Maine,2012,49.8
Maine,2012,56.0
Maine,2012,56.6
Maine,2012,44.5
Maine,2012,39.3
Maine,2012,24.5
Maine,2012,16.6
Maine,2013,5.7
Maine,2013,11.3
Maine,2013,22.5
Maine,2013,28.2
Maine,2013,40.2
Maine,2013,50.3
Maine,2013,57.7
Maine,2013,52.7
Maine,2013,46.6
Maine,2013,37.0
Maine,2013,24.0
Maine,2013,9.3
Maine,2014,4.9
Maine,2014,4.9
Maine,2014,6.4
Maine,2014,28.0
Maine,2014,41.1
Maine,2014,50.0
Maine,2014,56.6
Maine,2014,53.5
Maine,2014,44.8
Maine,2014,40.1
Maine,2014,24.2
Maine,2014,19.4
Maine,2015,0.7
Maine,2015,-5.8
Maine,2015,10.2
Maine,2015,27.2
Maine,2015,42.8
Maine,2015,47.4
Maine,2015,54.0
Maine,2015,56.8
Maine,2015,49.9
Maine,2015,33.1
Maine,2015,28.7
Maine,2015,24.9
Maine,2016,11.4
Maine,2016,11.4
Maine,2016,19.8
Maine,2016,25.6
Maine,2016,41.1
Maine,2016,48.9
Maine,2016,56.2
Maine,2016,55.2
Maine,2016,47.8
Maine,2016,37.4
Maine,2016,30.0
Maine,2016,11.6
Maine,2017,13.2
Maine,2017,10.7
Maine,2017,12.5
Maine,2017,32.7
Maine,2017,40.8
Maine,2017,50.0
Maine,2017,54.2
Maine,2017,51.8
Maine,2017,50.2
Maine,2017,41.0
Maine,2017,23.3
Maine,2017,8.2
Maine,2018,5.9
Maine,2018,12.0
Maine,2018,21.0
Maine,2018,26.7
Maryland,1950,33.8
Maryland,1950,26.8
Maryland,1950,28.1
Maryland,1950,37.2
Maryland,1950,50.8
Maryland,1950,58.6
Maryland,1950,62.9
Maryland,1950,61.3
Maryland,1950,55.3
Maryland,1950,46.8
Maryland,1950,33.8
Maryland,1950,23.5
Maryland,1951,26.0
Maryland,1951,25.3
Maryland,1951,32.2
Maryland,1951,40.3
Maryland,1951,49.6
Maryland,1951,59.8
Maryland,1951,64.5
Maryland,1951,61.7
Maryland,1951,55.1
Maryland,1951,47.6
Maryland,1951,30.7
Maryland,1951,27.5
Maryland,1952,28.6
Maryland,1952,28.4
Maryland,1952,31.1
Maryland,1952,43.6
Maryland,1952,49.9
Maryland,1952,62.0
Maryland,1952,66.4
Maryland,1952,63.4
Maryland,1952,54.2
Maryland,1952,39.8
Maryland,1952,36.0
Maryland,1952,28.4
Maryland,1953,29.7
Maryland,1953,29.0
Maryland,1953,34.2
Maryland,1953,42.2
Maryland,1953,55.7
Maryland,1953,60.3
Maryland,1953,63.9
Maryland,1953,61.4
Maryland,1953,54.6
Maryland,1953,44.3
Maryland,1953,33.2
Maryland,1953,29.1
Maryland,1954,23.4
Maryland,1954,29.0
Maryland,1954,31.4
Maryland,1954,44.6
Maryland,1954,48.8
Maryland,1954,59.3
Maryland,1954,62.4
Maryland,1954,62.4
Maryland,1954,57.3
Maryland,1954,48.0
Maryland,1954,33.1
Maryland,1954,26.3
Maryland,1955,23.1
Maryland,1955,23.5
Maryland,1955,33.8
Maryland,1955,44.6
Maryland,1955,52.3
Maryland,1955,56.3
Maryland,1955,68.5
Maryland,1955,67.0
Maryland,1955,57.1
Maryland,1955,45.4
Maryland,1955,31.7
Maryland,1955,21.6
Maryland,1956,23.5
Maryland,1956,28.6
Maryland,1956,30.1
Maryland,1956,39.0
Maryland,1956,48.1
Maryland,1956,59.4
Maryland,1956,64.2
Maryland,1956,62.1
Maryland,1956,54.1
Maryland,1956,47.3
Maryland,1956,35.0
Maryland,1956,33.8
Maryland,1957,21.4
Maryland,1957,29.6
Maryland,1957,32.9
Maryland,1957,44.3
Maryland,1957,51.6
Maryland,1957,62.7
Maryland,1957,62.5
Maryland,1957,59.8
Maryland,1957,58.9
Maryland,1957,41.7
Maryland,1957,36.8
Maryland,1957,29.7
Maryland,1958,23.0
Maryland,1958,20.0
Maryland,1958,30.8
Maryland,1958,42.5
Maryland,1958,50.4
Maryland,1958,56.9
Maryland,1958,66.8
Maryland,1958,62.4
Maryland,1958,54.0
Maryland,1958,44.7
Maryland,1958,36.4
Maryland,1958,19.3
Maryland,1959,21.0
Maryland,1959,24.1
Maryland,1959,30.1
Maryland,1959,43.4
Maryland,1959,54.2
Maryland,1959,60.2
Maryland,1959,65.7
Maryland,1959,66.3
Maryland,1959,58.0
Maryland,1959,49.1
Maryland,1959,33.8
Maryland,1959,29.6
Maryland,1960,27.3
Maryland,1960,26.6
Maryland,1960,22.4
Maryland,1960,44.2
Maryland,1960,49.7
Maryland,1960,59.0
Maryland,1960,62.1
Maryland,1960,65.4
Maryland,1960,57.9
Maryland,1960,44.7
Maryland,1960,34.7
Maryland,1960,17.6
Maryland,1961,17.1
Maryland,1961,26.5
Maryland,1961,34.2
Maryland,1961,38.6
Maryland,1961,48.3
Maryland,1961,58.8
Maryland,1961,65.0
Maryland,1961,63.7
Maryland,1961,60.9
Maryland,1961,44.3
Maryland,1961,38.4
Maryland,1961,25.5
Maryland,1962,22.7
Maryland,1962,23.6
Maryland,1962,30.3
Maryland,1962,41.6
Maryland,1962,53.4
Maryland,1962,60.3
Maryland,1962,61.2
Maryland,1962,61.0
Maryland,1962,52.8
Maryland,1962,45.6
Maryland,1962,32.8
Maryland,1962,21.7
Maryland,1963,19.4
Maryland,1963,17.1
Maryland,1963,33.9
Maryland,1963,40.8
Maryland,1963,48.5
Maryland,1963,58.8
Maryland,1963,62.6
Maryland,1963,60.4
Maryland,1963,51.8
Maryland,1963,44.0
Maryland,1963,38.0
Maryland,1963,20.7
Maryland,1964,23.3
Maryland,1964,23.5
Maryland,1964,32.7
Maryland,1964,40.4
Maryland,1964,51.2
Maryland,1964,59.1
Maryland,1964,64.8
Maryland,1964,60.2
Maryland,1964,54.3
Maryland,1964,40.2
Maryland,1964,35.5
Maryland,1964,29.3
Maryland,1965,21.2
Maryland,1965,23.4
Maryland,1965,29.5
Maryland,1965,39.2
Maryland,1965,53.7
Maryland,1965,58.0
Maryland,1965,63.0
Maryland,1965,62.0
Maryland,1965,58.2
Maryland,1965,41.9
Maryland,1965,35.1
Maryland,1965,28.6
Maryland,1966,21.2
Maryland,1966,24.3
Maryland,1966,32.1
Maryland,1966,38.6
Maryland,1966,49.0
Maryland,1966,58.6
Maryland,1966,64.4
Maryland,1966,62.9
Maryland,1966,54.6
Maryland,1966,41.4
Maryland,1966,35.0
Maryland,1966,26.3
Maryland,1967,28.0
Maryland,1967,20.3
Maryland,1967,30.6
Maryland,1967,41.0
Maryland,1967,45.1
Maryland,1967,58.2
Maryland,1967,64.1
Maryland,1967,62.6
Maryland,1967,52.2
Maryland,1967,42.5
Maryland,1967,31.2
Maryland,1967,28.0
Maryland,1968,18.4
Maryland,1968,19.7
Maryland,1968,33.2
Maryland,1968,40.8
Maryland,1968,48.0
Maryland,1968,59.3
Maryland,1968,64.6
Maryland,1968,64.6
Maryland,1968,54.9
Maryland,1968,47.5
Maryland,1968,37.9
Maryland,1968,24.7
Maryland,1969,22.2
Maryland,1969,25.6
Maryland,1969,28.7
Maryland,1969,42.7
Maryland,1969,51.0
Maryland,1969,61.8
Maryland,1969,65.9
Maryland,1969,62.3
Maryland,1969,55.6
Maryland,1969,42.9
Maryland,1969,34.1
Maryland,1969,25.2
Maryland,1970,16.7
Maryland,1970,23.3
Maryland,1970,29.4
Maryland,1970,40.7
Maryland,1970,52.5
Maryland,1970,59.9
Maryland,1970,64.7
Maryland,1970,63.3
Maryland,1970,58.5
Maryland,1970,49.0
Maryland,1970,37.4
Maryland,1970,27.8
Maryland,1971,19.7
Maryland,1971,25.8
Maryland,1971,29.9
Maryland,1971,37.0
Maryland,1971,48.7
Maryland,1971,61.4
Maryland,1971,63.0
Maryland,1971,61.5
Maryland,1971,60.4
Maryland,1971,53.2
Maryland,1971,35.1
Maryland,1971,33.2
Maryland,1972,26.6
Maryland,1972,23.0
Maryland,1972,31.5
Maryland,1972,38.6
Maryland,1972,50.8
Maryland,1972,57.4
Maryland,1972,65.4
Maryland,1972,61.9
Maryland,1972,57.5
Maryland,1972,41.8
Maryland,1972,34.1
Maryland,1972,32.9
Maryland,1973,24.8
Maryland,1973,23.2
Maryland,1973,38.1
Maryland,1973,42.6
Maryland,1973,49.5
Maryland,1973,63.4
Maryland,1973,64.9
Maryland,1973,65.4
Maryland,1973,58.4
Maryland,1973,46.4
Maryland,1973,36.8
Maryland,1973,28.9
Maryland,1974,29.9
Maryland,1974,23.9
Maryland,1974,34.2
Maryland,1974,42.8
Maryland,1974,50.8
Maryland,1974,57.7
Maryland,1974,63.2
Maryland,1974,63.9
Maryland,1974,55.5
Maryland,1974,40.1
Maryland,1974,35.3
Maryland,1974,29.3
Maryland,1975,27.4
Maryland,1975,27.6
Maryland,1975,31.6
Maryland,1975,37.8
Maryland,1975,53.9
Maryland,1975,61.2
Maryland,1975,64.0
Maryland,1975,64.8
Maryland,1975,55.4
Maryland,1975,48.3
Maryland,1975,39.0
Maryland,1975,27.6
Maryland,1976,20.9
Maryland,1976,30.3
Maryland,1976,35.5
Maryland,1976,41.9
Maryland,1976,49.4
Maryland,1976,61.8
Maryland,1976,62.6
Maryland,1976,60.4
Maryland,1976,54.3
Maryland,1976,42.1
Maryland,1976,28.8
Maryland,1976,21.6
Maryland,1977,12.4
Maryland,1977,23.2
Maryland,1977,37.1
Maryland,1977,42.8
Maryland,1977,52.3
Maryland,1977,57.5
Maryland,1977,65.0
Maryland,1977,64.5
Maryland,1977,59.6
Maryland,1977,43.8
Maryland,1977,39.8
Maryland,1977,25.2
Maryland,1978,19.8
Maryland,1978,15.7
Maryland,1978,29.8
Maryland,1978,40.2
Maryland,1978,50.3
Maryland,1978,59.2
Maryland,1978,63.1
Maryland,1978,66.8
Maryland,1978,56.6
Maryland,1978,41.8
Maryland,1978,37.4
Maryland,1978,27.8
Maryland,1979,22.6
Maryland,1979,14.8
Maryland,1979,34.0
Maryland,1979,41.6
Maryland,1979,52.6
Maryland,1979,56.7
Maryland,1979,63.8
Maryland,1979,63.8
Maryland,1979,57.5
Maryland,1979,44.3
Maryland,1979,39.2
Maryland,1979,29.3
Maryland,1980,24.9
Maryland,1980,20.9
Maryland,1980,30.6
Maryland,1980,43.1
Maryland,1980,52.6
Maryland,1980,56.8
Maryland,1980,65.2
Maryland,1980,65.6
Maryland,1980,59.1
Maryland,1980,43.1
Maryland,1980,33.1
Maryland,1980,24.8
Maryland,1981,17.9
Maryland,1981,26.7
Maryland,1981,30.2
Maryland,1981,44.3
Maryland,1981,49.7
Maryland,1981,62.2
Maryland,1981,64.9
Maryland,1981,60.7
Maryland,1981,55.4
Maryland,1981,41.7
Maryland,1981,35.4
Maryland,1981,26.1
Maryland,1982,16.5
Maryland,1982,26.0
Maryland,1982,31.9
Maryland,1982,37.8
Maryland,1982,52.9
Maryland,1982,58.9
Maryland,1982,65.1
Maryland,1982,60.1
Maryland,1982,55.3
Maryland,1982,45.1
Maryland,1982,37.9
Maryland,1982,33.4
Maryland,1983,26.0
Maryland,1983,25.2
Maryland,1983,35.7
Maryland,1983,40.7
Maryland,1983,49.5
Maryland,1983,59.6
Maryland,1983,64.4
Maryland,1983,64.4
Maryland,1983,55.4
Maryland,1983,46.8
Maryland,1983,36.3
Maryland,1983,24.8
Maryland,1984,19.3
Maryland,1984,30.8
Maryland,1984,28.6
Maryland,1984,41.0
Maryland,1984,50.7
Maryland,1984,60.9
Maryland,1984,63.7
Maryland,1984,64.5
Maryland,1984,53.0
Maryland,1984,52.2
Maryland,1984,32.9
Maryland,1984,33.8
Maryland,1985,19.8
Maryland,1985,25.6
Maryland,1985,34.3
Maryland,1985,43.7
Maryland,1985,52.9
Maryland,1985,58.8
Maryland,1985,64.2
Maryland,1985,63.3
Maryland,1985,56.1
Maryland,1985,48.5
Maryland,1985,43.6
Maryland,1985,24.0
Maryland,1986,22.8
Maryland,1986,25.5
Maryland,1986,32.1
Maryland,1986,41.9
Maryland,1986,52.6
Maryland,1986,60.1
Maryland,1986,66.8
Maryland,1986,61.9
Maryland,1986,57.5
Maryland,1986,47.0
Maryland,1986,34.9
Maryland,1986,28.8
Maryland,1987,23.7
Maryland,1987,23.4
Maryland,1987,32.8
Maryland,1987,41.6
Maryland,1987,52.2
Maryland,1987,62.3
Maryland,1987,67.5
Maryland,1987,63.9
Maryland,1987,58.5
Maryland,1987,38.8
Maryland,1987,36.7
Maryland,1987,30.2
Maryland,1988,18.4
Maryland,1988,25.3
Maryland,1988,32.5
Maryland,1988,40.6
Maryland,1988,51.6
Maryland,1988,58.7
Maryland,1988,66.6
Maryland,1988,66.7
Maryland,1988,54.6
Maryland,1988,39.6
Maryland,1988,35.8
Maryland,1988,25.8
Maryland,1989,28.0
Maryland,1989,26.2
Maryland,1989,32.9
Maryland,1989,39.9
Maryland,1989,50.8
Maryland,1989,63.9
Maryland,1989,65.7
Maryland,1989,64.5
Maryland,1989,58.0
Maryland,1989,45.8
Maryland,1989,34.8
Maryland,1989,16.0
Maryland,1990,31.2
Maryland,1990,30.9
Maryland,1990,35.8
Maryland,1990,42.3
Maryland,1990,50.9
Maryland,1990,60.0
Maryland,1990,66.1
Maryland,1990,63.7
Maryland,1990,55.6
Maryland,1990,48.6
Maryland,1990,36.7
Maryland,1990,31.2
Maryland,1991,25.4
Maryland,1991,29.0
Maryland,1991,35.8
Maryland,1991,43.8
Maryland,1991,57.0
Maryland,1991,60.7
Maryland,1991,67.4
Maryland,1991,64.9
Maryland,1991,55.7
Maryland,1991,44.9
Maryland,1991,35.6
Maryland,1991,30.0
Maryland,1992,25.9
Maryland,1992,28.0
Maryland,1992,32.0
Maryland,1992,41.4
Maryland,1992,48.2
Maryland,1992,57.4
Maryland,1992,66.1
Maryland,1992,60.8
Maryland,1992,57.0
Maryland,1992,42.0
Maryland,1992,37.8
Maryland,1992,29.4
Maryland,1993,29.2
Maryland,1993,22.0
Maryland,1993,30.5
Maryland,1993,40.7
Maryland,1993,52.7
Maryland,1993,59.7
Maryland,1993,67.5
Maryland,1993,64.5
Maryland,1993,57.8
Maryland,1993,43.9
Maryland,1993,35.1
Maryland,1993,26.6
Maryland,1994,17.7
Maryland,1994,23.2
Maryland,1994,31.9
Maryland,1994,45.6
Maryland,1994,47.6
Maryland,1994,63.1
Maryland,1994,67.6
Maryland,1994,61.6
Maryland,1994,54.9
Maryland,1994,42.6
Maryland,1994,39.3
Maryland,1994,31.6
Maryland,1995,29.3
Maryland,1995,22.4
Maryland,1995,34.5
Maryland,1995,40.4
Maryland,1995,51.1
Maryland,1995,61.5
Maryland,1995,67.4
Maryland,1995,65.4
Maryland,1995,56.1
Maryland,1995,47.0
Maryland,1995,31.8
Maryland,1995,24.4
Maryland,1996,22.2
Maryland,1996,25.5
Maryland,1996,28.6
Maryland,1996,42.1
Maryland,1996,50.5
Maryland,1996,61.9
Maryland,1996,64.1
Maryland,1996,62.5
Maryland,1996,57.9
Maryland,1996,45.3
Maryland,1996,31.6
Maryland,1996,31.6
Maryland,1997,24.3
Maryland,1997,30.6
Maryland,1997,34.6
Maryland,1997,39.3
Maryland,1997,46.9
Maryland,1997,58.2
Maryland,1997,64.5
Maryland,1997,61.6
Maryland,1997,55.5
Maryland,1997,44.7
Maryland,1997,35.3
Maryland,1997,29.2
Maryland,1998,32.1
Maryland,1998,32.4
Maryland,1998,35.5
Maryland,1998,43.5
Maryland,1998,55.1
Maryland,1998,61.0
Maryland,1998,64.7
Maryland,1998,64.0
Maryland,1998,59.8
Maryland,1998,46.2
Maryland,1998,35.3
Maryland,1998,32.1
Maryland,1999,26.2
Maryland,1999,27.6
Maryland,1999,30.8
Maryland,1999,41.5
Maryland,1999,51.0
Maryland,1999,60.3
Maryland,1999,67.6
Maryland,1999,64.2
Maryland,1999,57.8
Maryland,1999,43.2
Maryland,1999,40.2
Maryland,1999,29.9
Maryland,2000,23.0
Maryland,2000,28.1
Maryland,2000,36.7
Maryland,2000,42.4
Maryland,2000,53.7
Maryland,2000,62.4
Maryland,2000,62.5
Maryland,2000,63.5
Maryland,2000,55.7
Maryland,2000,45.1
Maryland,2000,33.3
Maryland,2000,20.5
Maryland,2001,23.7
Maryland,2001,28.1
Maryland,2001,30.9
Maryland,2001,42.7
Maryland,2001,51.3
Maryland,2001,62.0
Maryland,2001,61.6
Maryland,2001,66.2
Maryland,2001,54.4
Maryland,2001,43.8
Maryland,2001,38.5
Maryland,2001,33.1
Maryland,2002,29.7
Maryland,2002,28.2
Maryland,2002,34.5
Maryland,2002,44.8
Maryland,2002,50.1
Maryland,2002,61.6
Maryland,2002,66.6
Maryland,2002,66.1
Maryland,2002,58.5
Maryland,2002,48.0
Maryland,2002,35.9
Maryland,2002,25.8
Maryland,2003,21.1
Maryland,2003,23.2
Maryland,2003,33.2
Maryland,2003,41.7
Maryland,2003,51.1
Maryland,2003,60.2
Maryland,2003,66.2
Maryland,2003,67.1
Maryland,2003,58.9
Maryland,2003,43.7
Maryland,2003,40.4
Maryland,2003,28.1
Maryland,2004,19.9
Maryland,2004,24.8
Maryland,2004,35.4
Maryland,2004,44.3
Maryland,2004,58.8
Maryland,2004,60.9
Maryland,2004,66.4
Maryland,2004,64.2
Maryland,2004,59.3
Maryland,2004,46.3
Maryland,2004,38.8
Maryland,2004,28.3
Maryland,2005,25.6
Maryland,2005,26.9
Maryland,2005,30.7
Maryland,2005,42.8
Maryland,2005,47.5
